adult;id;original_title;popularity;video
false;7219;Zombi 2;11.55;false
false;7220;The Punisher;39.397;false
false;7227;Airport '77;9.91;false
false;7228;Vienna;0.6;false
false;7229;Tais-toi !;9.986;false
false;7230;Viktor und Viktoria;0.655;false
false;7233;Rebound;9.142;false
false;7234;Wizards of the Lost Kingdom;2.94;false
false;7237;Wizards of the Lost Kingdom II;2.988;false
false;7249;Futurama: Bender's Big Score;14.675;false
false;7266;情非得已之生存之道;1.106;false
false;7267;TBS;3.466;false
false;7268;Nabonga;1.828;false
false;7269;Space Raiders;4.027;false
false;7270;Matchstick Men;8.213;false
false;7271;Die Letzte Droge;0.6;false
false;7272;Space Raiders;0.6;false
false;7273;Space Riders;1.952;false
false;7274;La León;0.982;false
false;7275;La Rampe;0.6;false
false;7276;Nordeste;0.6;false
false;7277;Il gigante di Metropolis;1.578;false
false;7278;Meet the Spartans;26.296;false
false;7279;Search for the Jewel of Polaris: Mysterious Museum;1.005;false
false;7280;The Last Lear;0.881;false
false;7281;Der Wixxer;5.044;false
false;7282;Password;0.6;false
false;7288;Duplex;8.839;false
false;7289;Undici giorni, undici notti 2;1.277;false
false;7290;2001: A Space Travesty;9.028;false
false;7291;36 Quai des Orfèvres;8.868;false
false;7292;Seven Mummies;5.217;false
false;7294;Mies vailla menneisyyttä;9.007;false
false;7295;8MM 2;8.49;false
false;7296;Germanikus;1.859;false
false;7297;Fleisch ist mein Gemüse;2.09;false
false;7298;One Way;3.86;false
false;7299;Equilibrium;14.944;false
false;7300;One Fine Day;8.403;false
false;7301;Lonesome Jim;6.836;false
false;7302;Toma de Razon;0.6;false
false;7303;Maid in Manhattan;14.689;false
false;7304;Running Scared;11.247;false
false;7305;Alive;16.419;false
false;7325;Biùtiful cauntri;0.613;false
false;7326;Juno;16.672;false
false;7327;Küss mich, wenn es Liebe ist;0.713;false
false;7340;Carrie;22.055;false
false;7341;The Rage: Carrie 2;10.954;false
false;7342;Carrie;47.513;false
false;7343;Cidade dos Homens;6.001;false
false;7344;Absurdistan;1.475;false
false;7345;There Will Be Blood;14.17;false
false;7346;文雀;3.242;false
false;7347;Tropa de Elite;24.698;false
false;7348;Robinson Crusoe on Mars;5.932;false
false;7349;Freddy und der Millionär;0.901;false
false;7350;The Bucket List;16.565;false
false;7351;Julia;7.415;false
false;7353;Fireflies in the Garden;8.313;false
false;7364;Sahara;13.415;false
false;7392;Ilsa, Harem Keeper of the Oil Sheiks;4.96;false
false;7442;Sleeping with the Enemy;13.673;false
false;7443;Chicken Run;38.41;false
false;7445;Brothers;56.363;false
false;7446;Tropic Thunder;54.214;false
false;7449;Frühstück mit einer Unbekannten;0.691;false
false;7450;Titan A.E.;11.324;false
false;7451;xXx;28.862;false
false;7452;The Cook, the Thief, His Wife & Her Lover;12.849;false
false;7453;The Hitchhiker's Guide to the Galaxy;14.342;false
false;7454;The Bunker;4.637;false
false;7456;Die Wolke;3.839;false
false;7457;Alpha Dog;12.89;false
false;7458;Man spricht deutsh;2.323;false
false;7459;Speed Racer;19.027;false
false;7460;Die Anruferin;1.308;false
false;7461;Vantage Point;13.86;false
false;7462;Einfach nur Liebe;0.6;false
false;7483;Free Zone;3.603;false
false;7484;Open Season;27.449;false
false;7485;Shooter;32.219;false
false;7500;Sonatine;8.795;false
false;7501;Knockaround Guys;9.898;false
false;7502;Mutanten;0.919;false
false;7504;1947: Earth;2.609;false
false;7506;Harum Scarum;5.171;false
false;7507;Gli specialisti;3.508;false
false;7508;तारे ज़मीन पर;11.147;false
false;7509;Water;5.772;false
false;7510;Running with Scissors;8.922;false
false;7511;The Last Kiss;9.029;false
false;7512;Idiocracy;15.291;false
false;7513;オトシモノ;2.106;false
false;7514;The Harder They Come;6.265;false
false;7515;London;11.47;false
false;7516;Smokin' Aces;13.209;false
false;7517;Live Free or Die;1.819;false
false;7518;Over the Hedge;24.729;false
false;7520;Cocktail;13.067;false
false;7547;Come Early Morning;3.468;false
false;7548;The Libertine;10.072;false
false;7549;霍元甲;19.199;false
false;7550;Blueprint;2.738;false
false;7551;Déjà Vu;18.597;false
false;7552;Fun with Dick and Jane;14.598;false
false;7553;Waiting...;16.103;false
false;7554;The Cats of Mirikitani;3.249;false
false;7555;Rambo;57.394;false
false;7734;Nacht Vor Augen;1.212;false
false;7735;Die Welle;12.072;false
false;7736;Katzelmacher;2.224;false
false;7737;Resident Evil: Extinction;13.058;false
false;7738;Kronprinz Rudolf;2.199;false
false;7797;Youth Without Youth;8.53;false
false;7837;The Time Shifters;3.367;false
false;7839;Wedding Daze;12.923;false
false;7840;10,000 BC;27.354;false
false;7857;Amarcord;10.95;false
false;7858;Heute hau'n wir auf die Pauke;0.6;false
false;7859;Half Nelson;9.049;false
false;7860;Etz Limon;5.258;false
false;7861;Outsourced;7.761;false
false;7862;Die Fälscher;12.016;false
false;7863;Shine;8.336;false
false;7864;Wiedersehen in Verona;1.162;false
false;7865;Schlaflos;0.6;false
false;7866;Faustrecht;0.6;false
false;7867;Rundweltmädchen gesucht!;0.6;false
false;7868;Nur ein Kuss;0.6;false
false;7869;The Fest;0.6;false
false;7870;Down in the Valley;8.283;false
false;7871;Side Effects;5.513;false
false;7872;The Road to Guantanamo;10.924;false
false;7873;Harsh Times;13.147;false
false;7874;Black Snake Moan;11.329;false
false;7913;रंग दे बसंती;8.457;false
false;7914;Blackfire;0.6;false
false;7915;Return 1993;0.6;false
false;7916;Far Cry;6.666;false
false;7942;Run Fatboy Run;9.881;false
false;7944;Shine a Light;9.328;false
false;7972;Before the Devil Knows You're Dead;9.751;false
false;7973;سكر بنات;7.915;false
false;7974;Tulitikkutehtaan tyttö;8.492;false
false;7975;I Hired a Contract Killer;9.554;false
false;7978;The Wolfman;19.958;false
false;7979;The Kite Runner;9.218;false
false;7980;The Lovely Bones;37.098;false
false;7981;herzwärts;0.6;false
false;7983;Tiefland;0.658;false
false;7984;In the Name of the Father;10.652;false
false;7985;Penelope;11.378;false
false;7987;Freischwimmer;2.895;false
false;7988;The Island;5.528;false
false;7992;It's a Free World...;6.986;false
false;8005;Robin Hood: Men in Tights;14.415;false
false;8007;Behind Enemy Lines;14.465;false
false;8008;Mouth to Mouth;5.27;false
false;8009;Highlander;14.728;false
false;8010;Highlander II: The Quickening;9.665;false
false;8011;Highlander III: The Sorcerer;9.32;false
false;8012;Get Shorty;11.66;false
false;8014;Valley of Flowers;1.778;false
false;8015;Ich bin meine eigene Frau;1.057;false
false;8016;Germania anno zero;6.803;false
false;8017;Mohini Bhasmasur;0.6;false
false;8043;Breakheart Pass;8.556;false
false;8044;The last night of Pompeii;0.6;false
false;8045;Manddrake;0.6;false
false;8046;Gigli;10.857;false
false;8047;Matador;6.94;false
false;8048;Quando le donne persero la coda;0.947;false
false;8049;Le fils de l'épicier;2.953;false
false;8051;Punch-Drunk Love;14.544;false
false;8052;Hard Eight;10.377;false
false;8053;The Three Burials of Melquiades Estrada;8.387;false
false;8054;The Imaginarium of Doctor Parnassus;10.338;false
false;8055;The Reader;14.1;false
false;8056;Train de vie;10.141;false
false;8057;Love Kills;0.875;false
false;8059;Zeit der Fische;0.805;false
false;8060;Married Life;9.605;false
false;8061;Iceberg;0.6;false
false;8062;Sieben Mulden und eine Leiche;0.957;false
false;8063;Красная палатка;2.81;false
false;8064;Chiko;2.935;false
false;8065;21;22.406;false
false;8066;Stay;10.869;false
false;8067;A Life Less Ordinary;7.214;false
false;8068;Desperado;18.187;false
false;8069;Barbarella;9.859;false
false;8070;La chambre verte;5.499;false
false;8071;Tout va bien;4.035;false
false;8072;Alphaville, une étrange aventure de Lemmy Caution;7.721;false
false;8073;Bande à part;7.516;false
false;8074;2 ou 3 choses que je sais d'elle;10.708;false
false;8075;Week End;9.654;false
false;8076;Tuvalu;1.671;false
false;8077;Alien³;21.55;false
false;8078;Alien Resurrection;26.16;false
false;8079;ओम शांति ओम;10.174;false
false;8080;Suspect Zero;10.847;false
false;8088;Los abrazos rotos;9.678;false
false;8089;Decidme cómo es un árbol;0.6;false
false;8090;Untraceable;10.944;false
false;8092;This Boy's Life;8.865;false
false;8093;Khadak;0.803;false
false;8094;The Magdalene Sisters;8.464;false
false;8095;Cleopatra;23.034;false
false;8128;Čarodějův učeň;1.586;false
false;8129;My Name Is Joe;5.853;false
false;8130;Desperately Seeking Susan;7.996;false
false;8141;You Kill Me;10.021;false
false;8143;Up! Up! To the sky;0.74;false
false;8144;Abre tu fosa, amigo, llega Sábata...;0.822;false
false;8193;Napoleon Dynamite;9.608;false
false;8194;A Guide to Recognizing Your Saints;7.783;false
false;8195;Ronin;11.766;false
false;8197;Midnight in the Garden of Good and Evil;9.114;false
false;8198;The Quiet American;10.199;false
false;8199;Dreamland;4.033;false
false;8200;Neandertal;1.96;false
false;8201;Football Under Cover;1.546;false
false;8202;Æon Flux;15.851;false
false;8204;The Spiderwick Chronicles;24.679;false
false;8205;Die Österreichische Methode;0.6;false
false;8208;The Man Who Knew Too Much;9.471;false
false;8209;1. Mai – Helden bei der Arbeit;0.994;false
false;8211;Sami swoi;5.138;false
false;8212;Swing con Son;0.6;false
false;8213;Mitte Ende August;0.773;false
false;8214;Kauas pilvet karkaavat;10.158;false
false;8216;Meet the Feebles;7.581;false
false;8217;Alice;9.216;false
false;8219;Laberinto de pasiones;8.039;false
false;8220;Entre tinieblas;7.762;false
false;8221;¿Qué he hecho yo para merecer esto!;6.569;false
false;8222;Tacones lejanos;9.696;false
false;8223;Kika;9.82;false
false;8224;8MM;11.401;false
false;8247;Jumper;37.727;false
false;8265;Bienvenue chez les ch'tis;11.197;false
false;8266;Les Femmes de l'ombre;8.521;false
false;8267;El baño del Papa;2.038;false
false;8268;Survivre avec les loups;6.674;false
false;8269;Zavet;6.33;false
false;8270;The Lookout;9.966;false
false;8271;Disturbia;15.96;false
false;8272;The Savages;8.752;false
false;8273;American Wedding;33.028;false
false;8274;American Pie Presents: Band Camp;38.983;false
false;8275;American Pie Presents: The Naked Mile;51.226;false
false;8276;Il y a longtemps que je t'aime;6.982;false
false;8277;American Pie Presents: Beta House;45.378;false
false;8279;Paris;6.613;false
false;8280;La Graine et le Mulet;8.118;false
false;8281;J'ai toujours rêvé d'être un gangster;4.78;false
false;8282;L'Heure d'été;6.121;false
false;8283;Diameter of the Bomb;1.456;false
false;8284;The Limits of Control;7.383;false
false;8285;The Spirit;11.165;false
false;8286;La femme infidèle;8.111;false
false;8287;Draussen bleiben;0.842;false
false;8288;A Midsummer Night's Sex Comedy;7.338;false
false;8289;Gorky Park;8.434;false
false;8290;La Grande Vadrouille;13.979;false
false;8291;Poetic Justice;11.553;false
false;8292;Four Brothers;23.609;false
false;8293;Howards End;7.866;false
false;8316;The Countess;12.626;false
false;8317;Tonight at Noon;0.6;false
false;8319;Chapter 27;10.003;false
false;8321;In Bruges;13.124;false
false;8324;Fast Food Nation;11.298;false
false;8325;Tiptoes;8.698;false
false;8326;Holes;11.091;false
false;8327;La montaña sagrada;11.962;false
false;8328;Step Up 2: The Streets;25.802;false
false;8329;[REC];28.161;false
false;8330;11 Uhr 20;0.948;false
false;8332;Antikörper;8.422;false
false;8333;The Taking of Pelham One Two Three;8.86;false
false;8336;The Naked Man;2.725;false
false;8337;They Live;14.163;false
false;8338;Blindness;12.226;false
false;8340;لاک‌پشت‌ها هم پرواز می‌کنند;8.269;false
false;8341;འཁོར་བ།;6.554;false
false;8342;No Man's Land;7.817;false
false;8343;Badland;3.541;false
false;8344;Die Wilden Kerle 2;5.464;false
false;8345;Es geht um Alles;0.6;false
false;8346;My Big Fat Greek Wedding;10.815;false
false;8347;Der Lebensversicherer;0.6;false
false;8348;Thunderbolt and Lightfoot;7.653;false
false;8349;Der rote Baron;8.139;false
false;8351;Se souvenir des belles choses;3.463;false
false;8352;Sommer;1.423;false
false;8353;Limite;4.474;false
false;8355;Ice Age: Dawn of the Dinosaurs;98.251;false
false;8356;An Affair to Remember;9.531;false
false;8357;What the #$*! Do We (K)now!?;7.616;false
false;8358;Cast Away;31.494;false
false;8359;Kit Kittredge: An American Girl;7.903;false
false;8363;Superbad;89.343;false
false;8366;Der Schuh des Manitu;12.478;false
false;8367;Robin Hood: Prince of Thieves;16.281;false
false;8368;Garden of Eden;3.066;false
false;8370;Entführt - Ich hol dich da raus;0.6;false
false;8371;Guter Junge;0.622;false
false;8372;Lonesome Cowboys;0.807;false
false;8373;Transformers: Revenge of the Fallen;51.382;false
false;8374;The Boondock Saints;10.261;false
false;8379;A trăda, Trahir;1.35;false
false;8380;Asfalt Tango;1.669;false
false;8382;Today You Die;7.895;false
false;8383;Rote Sonne;1.041;false
false;8386;How High;14.653;false
false;8387;Airboss;1.203;false
false;8388;¡Three Amigos!;9.656;false
false;8390;Definitely, Maybe;14.038;false
false;8391;When Night Is Falling;5.437;false
false;8392;となりのトトロ;49.145;false
false;8393;The Gods Must Be Crazy;17.4;false
false;8394;Brigadistas;0.6;false
false;8398;The Hitcher;12.131;false
false;8400;Memory Books - Damit du mich nie vergisst...;0.602;false
false;8408;Day of the Dead;9.822;false
false;8409;A Man Apart;15.552;false
false;8410;The Wild Blue Yonder;7.048;false
false;8413;Event Horizon;16.507;false
false;8414;Interview;7.484;false
false;8415;ガンヘッド;1.892;false
false;8416;Il conformista;9.438;false
false;8417;Jud Süß;2.3;false
false;8418;Kolberg;1.864;false
false;8419;Die Mädels vom Immenhof;1.011;false
false;8420;Et Dieu… créa la femme;9.488;false
false;8421;Zidane, un portrait du 21e siècle;2.607;false
false;8422;Rocco e i suoi fratelli;8.411;false
false;8423;Das jüngste Gericht;2.576;false
false;8424;Jeux d'enfants;9.544;false
false;8425;L'Horloger de Saint-Paul;4.646;false
false;8426;スワロウテイル;5.444;false
false;8427;I Spy;14.123;false
false;8428;Pump Up the Volume;8.54;false
false;8429;Paisà;9.157;false
false;8430;Il Messia;1.561;false
false;8434;Embrassez qui vous voudrez;5.333;false
false;8435;A Cock and Bull Story;8.909;false
false;8436;La tourneuse de pages;6.836;false
false;8437;KussKuss - Dein Glück gehört mir;0.6;false
false;8438;Murder in the First;10.263;false
false;8439;Ônibus 174;6.135;false
false;8440;Carandiru;9.087;false
false;8441;O Homem do Ano;2.657;false
false;8442;Quem matou Pixote?;1.016;false
false;8443;Cidade Baixa;3.774;false
false;8444;Domésticas;0.84;false
false;8445;Madicken på Junibacken;3.457;false
false;8446;Bugsy Malone;7.216;false
false;8447;Angels and Insects;3.036;false
false;8452;The 6th Day;12.571;false
false;8453;फ़ना;7.078;false
false;8456;Never Back Down;38.332;false
false;8457;Drillbit Taylor;14.185;false
false;8460;The Skulls II;5.31;false
false;8461;Funny Games;11.639;false
false;8462;Die freudlose Gasse;2.975;false
false;8463;Torch Song Trilogy;4.684;false
false;8464;Top of the Food Chain;2.124;false
false;8465;Vier Tage Toskana;0.677;false
false;8467;Dumb and Dumber;27.244;false
false;8468;Highway 61;1.974;false
false;8469;Animal House;11.243;false
false;8470;John Q;15.765;false
false;8471;Far North;3.396;false
false;8487;Wild Wild West;17.407;false
false;8488;Hitch;17.447;false
false;8489;Ali;13.275;false
false;8490;Borderline;2.561;false
false;8491;Weekend at Bernie's;9.326;false
false;8494;Weekend at Bernie's II;9.262;false
false;8512;Devil in a Blue Dress;8.014;false
false;8536;Superman II;19.924;false
false;8545;Little Voice;8.57;false
false;8546;Nichts geht mehr;0.658;false
false;8555;Creep;6.491;false
false;8556;Bin ich schön?;1.243;false
false;8557;True North;1.744;false
false;8558;Schlaraffenland;2.876;false
false;8579;Bis dass der Tod uns scheidet;0.932;false
false;8583;Dangerous Beauty;11.128;false
false;8584;Shanghai Noon;17.062;false
false;8585;My Beautiful Jinjiimaa;0.884;false
false;8587;The Lion King;139.862;false
false;8588;Shooting Dogs;7.109;false
false;8592;Dick Tracy;7.856;false
false;8602;Robbi, Tobbi und das Fliewatüüt;0.6;false
false;8617;Prom Night;11.914;false
false;8618;The History Boys;9.174;false
false;8619;Master and Commander: The Far Side of the World;13.366;false
false;8643;The Exorcism of Emily Rose;27.723;false
false;8644;Die Menschenfischer;0.6;false
false;8645;The Happening;31.899;false
false;8646;Der blinde Fleck;0.683;false
false;8648;Les Liens du Sang;3.657;false
false;8649;Bringing Out the Dead;11.212;false
false;8651;Unterwegs;1.049;false
false;8652;비몽;5.346;false
false;8653;섬;8.204;false
false;8656;Deep Impact;19.824;false
false;8664;Rough Air: Danger on Flight 534;3.457;false
false;8665;K-19: The Widowmaker;13.436;false
false;8668;Wir werden uns wiederseh'n;1.429;false
false;8669;Charlie Bartlett;9.467;false
false;8672;Mein liebster Feind;6.275;false
false;8675;Orgazmo;8.891;false
false;8676;Fool's Gold;12.915;false
false;8680;The Shell Seekers;1.695;false
false;8681;Taken;46.279;false
false;8688;Snake Eyes;11.538;false
false;8689;Cannibal Holocaust;18.351;false
false;8690;Mangiati vivi!;8.184;false
false;8691;Cannibal Ferox;17.088;false
false;8692;Apocalypse Domani;5.489;false
false;8693;Sam Whiskey;2.286;false
false;8696;Calendar Girls;8.283;false
false;8697;我是誰;23.994;false
false;8698;The League of Extraordinary Gentlemen;23.428;false
false;8699;Anchorman: The Legend of Ron Burgundy;14.487;false
false;8701;Steel Chariots;1.433;false
false;8703;Tři oříšky pro Popelku;13.375;false
false;8704;Jak utopit dr. Mráčka aneb Konec vodníků v Čechách;2.546;false
false;8705;Romance pro křídlovku;1.65;false
false;8736;Dikkenek;7.877;false
false;8737;Cast a Giant Shadow;6.071;false
false;8738;The Final Countdown;12.279;false
false;8739;Noch ein Wort und ich heirate dich!;0.6;false
false;8740;Spoorloos;8.552;false
false;8741;The Thin Red Line;14.821;false
false;8743;Rånarna;1.143;false
false;8744;Albino Alligator;10.274;false
false;8745;It Happened at the World's Fair;5.735;false
false;8747;The Black Balloon;8.037;false
false;8748;Eagle vs Shark;10.793;false
false;8749;Hamlet liikemaailmassa;2.33;false
false;8764;Top Secret!;10.238;false
false;8765;Nirvana;9.064;false
false;8766;Hellraiser: Bloodline;11.587;false
false;8767;L'Animal;6.98;false
false;8768;La petite voleuse;6.121;false
false;8769;Christine;16.992;false
false;8770;Uncounted;1.006;false
false;8771;Mind Ripper;4.569;false
false;8772;Le dernier jour;3.167;false
false;8776;Isten hozta, őrnagy úr!;1.199;false
false;8777;Requiem;1.222;false
false;8778;Nárcisz és Psyché;2.076;false
false;8779;Cesta do pravěku;6.09;false
false;8780;Baby Mama;8.542;false
false;8781;Tiny Town;0.6;false
false;8784;Everything's Jake;1.176;false
false;8785;Rekopis znaleziony w Saragossie;7.789;false
false;8809;Freiwild - Ein Würzburg-Krimi;0.6;false
false;8810;Mad Max 2;18.841;false
false;8813;Macht;0.6;false
false;8814;Doom;20.245;false
false;8816;Mitt liv som hund;6.785;false
false;8818;Evita;7.959;false
false;8820;Miss Texas;0.888;false
false;8821;Didi - Der Doppelgänger;2.157;false
false;8827;99 francs;10.505;false
false;8831;Timecop;11.674;false
false;8832;Il divo;8.912;false
false;8833;Non c'è due senza quattro;14.475;false
false;8834;Conspiracy Theory;12.059;false
false;8835;Legally Blonde;30.913;false
false;8836;The X Files: I Want to Believe;12.845;false
false;8837;Hannah;0.6;false
false;8838;Mercury Rising;17.469;false
false;8839;Casper;40.864;false
false;8840;DragonHeart;10.086;false
false;8841;Entre les murs;7.392;false
false;8842;Against the Ropes;10.856;false
false;8843;The Cell;15.243;false
false;8844;Jumanji;14.887;false
false;8845;Under Siege;13.329;false
false;8846;Allein;1.598;false
false;8847;Standard Operating Procedure;4.857;false
false;8848;The Bank Job;16.69;false
false;8849;Alfie;10.541;false
false;8850;The Shadow;10.401;false
false;8851;The Blob;11.112;false
false;8852;Prince of Darkness;9.221;false
false;8853;Kalt ist der Abendhauch;0.834;false
false;8854;Steel;7.908;false
false;8856;The Karate Kid Part II;18.402;false
false;8859;Dude, Where's My Car?;13.084;false
false;8860;Metro;10.994;false
false;8863;Someday My Prince Will Come;0.6;false
false;8866;The Truth About Cats & Dogs;8.875;false
false;8867;The Punisher;19.184;false
false;8868;Astérix et la surprise de César;7.919;false
false;8869;Eight Legged Freaks;13.892;false
false;8870;Red Planet;13.258;false
false;8871;How the Grinch Stole Christmas;256.167;false
false;8872;Wayne's World;10.474;false
false;8873;Wayne's World 2;8.117;false
false;8874;My Best Friend's Wedding;9.233;false
false;8875;Timber Falls;12.517;false
false;8876;The Blacklist;1.462;false
false;8877;Life in a Flash;2.232;false
false;8878;Budbilsjåføren;0.6;false
false;8879;Pale Rider;12.075;false
false;8880;Che: Part Two;9.57;false
false;8881;Che: Part One;12.968;false
false;8882;Gomorra;14.18;false
false;8883;Flammen & Citronen;7.009;false
false;8884;Franklyn;8.509;false
false;8885;Vals Im Bashir;9.284;false
false;8886;Palermo Shooting;2.962;false
false;8887;Lulu & Jimi;1.185;false
false;8888;Im Winter ein Jahr;4.575;false
false;8889;The Anarchist's Wife;1.616;false
false;8890;Geliebte Clara;0.784;false
false;8891;10 Sekunden;1.4;false
false;8892;Un conte de Noël;8.474;false
false;8893;C'est dur d'être aimé par des cons;0.84;false
false;8895;Adoration;3.893;false
false;8896;Delta;0.888;false
false;8897;La Frontière de l'aube;2.976;false
false;8898;La mujer sin cabeza;5.817;false
false;8899;Le Silence de Lorna;7.937;false
false;8900;Leonera;2.95;false
false;8901;Les bureaux de Dieu;1.018;false
false;8902;Linha de Passe;2.378;false
false;8903;My Magic;2.232;false
false;8904;Serbis;1.977;false
false;8905;Üç maymun;6.411;false
false;8906;Wolke 9;3.58;false
false;8907;Gestern in Eden;0.6;false
false;8908;Maradona by Kusturica;9.706;false
false;8909;Wanted;26.336;false
false;8910;Silberdisteln;0.6;false
false;8913;Pet Sematary;35.277;false
false;8914;Deep Blue Sea;14.826;false
false;8915;Amelia;8.063;false
false;8916;Antz;24.328;false
false;8920;Garfield;81.335;false
false;8922;Jeepers Creepers;38.93;false
false;8923;Green Street Hooligans;14.878;false
false;8925;A Festa da Menina Morta;0.637;false
false;8926;Afterschool;5.24;false
false;8927;De ofrivilliga;3.525;false
false;8928;Je veux voir;1.532;false
false;8929;Johnny Mad Dog;3.025;false
false;8930;Profils paysans, chapitre 3 : La vie moderne;0.877;false
false;8931;Los bastardos;1.448;false
false;8932;ملح هذا البحر;1.465;false
false;8933;O' Horten;2.829;false
false;8934;ซอยคาวบอย;0.6;false
false;8935;停車;1.793;false
false;8937;トウキョウソナタ;10.559;false
false;8938;TOKYO!;9.829;false
false;8939;Тюльпан;2.585;false
false;8940;Tyson;9.762;false
false;8941;Versailles;3.895;false
false;8942;Wendy and Lucy;7.635;false
false;8943;一半海水一半火焰;1.663;false
false;8944;What Just Happened;8.798;false
false;8947;Dirty Tricks;0.87;false
false;8948;Die Perlmutterfarbe;0.733;false
false;8951;Non pensarci;3.028;false
false;8952;I Love You Phillip Morris;10.749;false
false;8953;スチームボーイ;15.613;false
false;8954;Reservation Road;8.122;false
false;8959;Der Weiße mit dem Schwarzbrot;0.622;false
false;8960;Hancock;186.655;false
false;8961;Bad Boys II;49.158;false
false;8963;Crimson Tide;14.266;false
false;8964;Aan ons den arbeid;1.677;false
false;8965;Atlantis: Milo's Return;23.955;false
false;8966;Twilight;98.356;false
false;8967;The Tree of Life;15.324;false
false;8968;Boogeyman;11.915;false
false;8970;The Out-of-Towners;10.516;false
false;8972;Neger, Neger, Schornsteinfeger;0.758;false
false;8973;Lord of Illusions;13.607;false
false;8974;The War of the Worlds;11.589;false
false;8975;The Marine;24.586;false
false;8976;A Lot Like Love;13.639;false
false;8977;La Société du spectacle;1.47;false
false;8978;Assault on Precinct 13;14.14;false
false;8980;La gran aventura de Mortadelo y Filemón;5.724;false
false;8981;Dear Frankie;7.525;false
false;8982;ต้มยำกุ้ง;44.181;false
false;8983;Felidae;5.825;false
false;8984;Disclosure;12.773;false
false;8985;Visions of Europe;2.539;false
false;8986;Milk Money;8.068;false
false;8987;The River Wild;11.817;false
false;8988;Stop-Loss;7.952;false
false;8989;Harry and the Hendersons;10.485;false
false;8990;Das kleine Arschloch und der alte Sack - Sterben ist Scheiße;2.057;false
false;8991;Undead;10.188;false
false;8992;The Sure Thing;9.334;false
false;8995;c[r]ook;1.021;false
false;8996;Europa Europa;8.175;false
false;8997;Hollow Man II;11.952;false
false;8998;Friends with Money;11.009;false
false;8999;Derailed;13.327;false
false;9003;Hellraiser;23.779;false
false;9005;The Ice Harvest;9.479;false
false;9007;Just Like Heaven;15.338;false
false;9008;The Insider;11.159;false
false;9009;Dark Water;12.809;false
false;9010;Silentium;3.11;false
false;9011;The Prophecy 3: The Ascent;8.093;false
false;9012;Jackass: The Movie;20.241;false
false;9013;Midnight Run;7.923;false
false;9016;Treasure Planet;36.079;false
false;9017;Outpost;8.137;false
false;9021;The Santa Clause 2;41.195;false
false;9022;All the Boys Love Mandy Lane;8.515;false
false;9023;Spirit: Stallion of the Cimarron;83.772;false
false;9024;For Love or Money;9.002;false
false;9025;Hundstage;6.609;false
false;9026;The Importance of Being Earnest;9.504;false
false;9027;The Guru;12.301;false
false;9028;Il grande silenzio;7.771;false
false;9029;What Happens in Vegas;18.348;false
false;9030;The Eye;17.635;false
false;9031;Io sto con gli ippopotami;12.938;false
false;9032;Big Daddy;17.043;false
false;9033;The Prophecy II;7.104;false
false;9034;The Banger Sisters;9.555;false
false;9035;Slither;12.821;false
false;9036;Eight Below;20.507;false
false;9037;Grease 2;12.765;false
false;9038;The Heartbreak Kid;15.574;false
false;9039;Trapped;12.214;false
false;9040;Serpico;10.464;false
false;9041;L'été meurtrier;10.94;false
false;9042;The Cave;14.581;false
false;9043;The Family Stone;12.728;false
false;9044;Tristan & Isolde;12.158;false
false;9045;Amen.;8.582;false
false;9047;One Day in Europe;2.132;false
false;9048;倩女幽魂III：道道道;9.436;false
false;9050;倩女幽魂II人間道;8.154;false
false;9051;10;9.977;false
false;9052;Netto;1.388;false
false;9053;DOA: Dead or Alive;13.799;false
false;9054;Gone Fishin';9.063;false
false;9056;警察故事;15.988;false
false;9057;Terminal Velocity;7.372;true
false;9058;Only You;8.164;false
false;9059;Tales from the Crypt: Demon Knight;11.305;false
false;9060;餃子;12.371;false
false;9061;Just Cause;9.766;false
false;9062;Love Story;10.026;false
false;9063;Forbrydelsens element;7.015;false
false;9064;Hellbound: Hellraiser II;18.318;false
false;9065;Europa;8.799;false
false;9066;The Brady Bunch Movie;8.185;false
false;9067;Tank Girl;7.753;false
false;9069;Die verschiedenen Gesichter des Sergej Eisenstein;0.6;false
false;9070;Mighty Morphin Power Rangers: The Movie;20.318;false
false;9071;Living in Oblivion;10.452;false
false;9072;Little Man;31.428;false
false;9073;Free Willy 2: The Adventure Home;25.732;false
false;9074;The Man;10.143;false
false;9075;Zwartboek;12.954;false
false;9076;Nur über meine Leiche;0.915;false
false;9077;Tarantula;11.413;false
false;9078;The Sword in the Stone;39.927;false
false;9079;Dying Young;8.402;false
false;9080;Spies Like Us;10.416;false
false;9081;Waking Life;11.238;false
false;9082;Im toten Winkel - Hitlers Sekretärin;1.34;false
false;9084;Der kleine Eisbär;6.311;false
false;9085;Harlem Nights;7.611;false
false;9086;Young Guns II;10.586;false
false;9087;The American President;9.867;false
false;9089;Home for the Holidays;9.217;false
false;9090;To Wong Foo, Thanks for Everything! Julie Newmar;10.981;false
false;9091;Sudden Death;9.914;false
false;9092;Snow White: A Tale of Terror;14.526;false
false;9093;The Four Feathers;9.44;false
false;9095;Mary Reilly;8.236;false
false;9096;Medicine Man;8.504;false
false;9097;Baader;1.075;false
false;9098;Echte Kerle;2.292;false
false;9099;Sgt. Bilko;9.996;false
false;9100;The Craft;28.91;false
false;9101;Down Periscope;8.921;false
false;9102;Screamers;7.534;false
false;9103;The Quest;12.53;false
false;9104;Buffalo Soldiers;9.079;false
false;9208;Broken Arrow;16.093;false
